Waktu (HH:MM:SS.ms),Nilai ADC
09:56:14.683,743
09:56:14.772,738
09:56:14.873,778
09:56:14.973,720
09:56:15.076,714
09:56:15.172,741
09:56:15.275,703
09:56:15.371,693
09:56:15.474,699
09:56:15.572,681
09:56:15.675,722
09:56:15.776,710
09:56:15.873,727
09:56:15.973,704
09:56:16.076,722
09:56:16.174,723
09:56:16.274,706
09:56:16.375,677
09:56:16.478,744
09:56:16.572,723
09:56:16.674,703
09:56:16.776,720
09:56:16.869,690
09:56:16.976,752
09:56:17.072,735
09:56:17.173,714
09:56:17.275,719
09:56:17.374,751
09:56:17.473,762
09:56:17.574,772
09:56:17.672,713
09:56:17.778,753
09:56:17.872,783
09:56:17.967,733
09:56:18.074,761
09:56:18.176,777
09:56:18.274,736
09:56:18.376,757
09:56:18.475,725
09:56:18.572,746
09:56:18.674,760
09:56:18.773,737
09:56:18.877,745
09:56:18.974,766
09:56:19.074,759
09:56:19.174,725
09:56:19.274,727
09:56:19.378,766
09:56:19.472,731
09:56:19.572,743
09:56:19.675,757
09:56:19.776,739
09:56:19.869,720
09:56:19.978,725
09:56:20.071,720
09:56:20.172,735
09:56:20.271,731
09:56:20.374,740
09:56:20.474,706
09:56:20.574,705
09:56:20.676,713
09:56:20.776,765
09:56:20.878,738
09:56:20.972,726
09:56:21.076,719
09:56:21.174,765
09:56:21.274,720
09:56:21.374,753
09:56:21.475,718
09:56:21.575,673
09:56:21.678,720
09:56:21.774,720
09:56:21.875,750
09:56:21.974,733
09:56:22.073,722
09:56:22.175,725
09:56:22.277,718
09:56:22.378,706
09:56:22.483,720
09:56:22.572,784
09:56:22.676,775
09:56:22.774,707
09:56:22.874,741
09:56:22.974,666
09:56:23.074,687
09:56:23.175,713
09:56:23.274,722
09:56:23.374,693
09:56:23.472,703
09:56:23.568,743
09:56:23.674,757
09:56:23.775,765
09:56:23.874,807
09:56:23.977,931
09:56:24.075,877
09:56:24.172,798
09:56:24.274,848
09:56:24.375,833
09:56:24.476,869
09:56:24.577,855
09:56:24.674,876
09:56:24.778,923
09:56:24.877,976
09:56:24.974,869
09:56:25.073,911
09:56:25.174,977
09:56:25.275,882
09:56:25.374,836
09:56:25.478,873
09:56:25.571,871
09:56:25.673,877
09:56:25.779,879
09:56:25.882,935
09:56:25.972,958
09:56:26.074,907
09:56:26.176,927
09:56:26.274,923
09:56:26.372,886
09:56:26.479,810
09:56:26.579,808
09:56:26.675,961
09:56:26.772,933
09:56:26.874,902
09:56:26.974,899
09:56:27.074,873
09:56:27.175,912
09:56:27.270,943
09:56:27.378,878
09:56:27.478,872
09:56:27.582,903
09:56:27.669,912
09:56:27.774,901
09:56:27.876,943
09:56:27.974,939
09:56:28.074,918
09:56:28.174,906
09:56:28.283,861
09:56:28.374,919
09:56:28.476,866
09:56:28.573,887
09:56:28.674,895
09:56:28.776,880
09:56:28.874,901
09:56:28.978,851
09:56:29.074,910
09:56:29.175,831
09:56:29.274,848
09:56:29.374,909
09:56:29.474,854
09:56:29.572,855
09:56:29.678,880
09:56:29.779,887
09:56:29.872,880
09:56:29.976,815
09:56:30.074,844
09:56:30.175,879
09:56:30.279,818
09:56:30.371,848
09:56:30.474,833
09:56:30.574,861
09:56:30.674,868
09:56:30.774,834
09:56:30.874,821
09:56:30.974,853
09:56:31.074,815
09:56:31.175,833
09:56:31.275,832
09:56:31.370,887
09:56:31.472,905
09:56:31.574,941
09:56:31.676,875
09:56:31.776,889
09:56:31.879,930
09:56:31.978,894
09:56:32.071,893
09:56:32.174,850
09:56:32.274,834
09:56:32.376,907
09:56:32.472,909
09:56:32.573,919
09:56:32.674,914
09:56:32.774,897
09:56:32.874,901
09:56:32.972,897
09:56:33.074,909
09:56:33.174,925
09:56:33.275,950
09:56:33.374,915
09:56:33.476,815
09:56:33.578,987
09:56:33.674,958
09:56:33.768,928
09:56:33.873,913
09:56:33.975,942
09:56:34.074,912
09:56:34.175,946
09:56:34.275,921
09:56:34.375,932
09:56:34.475,925
09:56:34.575,878
09:56:34.674,848
09:56:34.774,846
09:56:34.877,851
09:56:34.974,883
09:56:35.072,864
09:56:35.176,906
09:56:35.274,903
09:56:35.372,889
09:56:35.474,885
09:56:35.573,842
09:56:35.676,895
09:56:35.777,887
09:56:35.871,944
09:56:35.976,947
09:56:36.074,876
09:56:36.169,866
09:56:36.277,839
09:56:36.377,826
09:56:36.478,795
09:56:36.574,786
09:56:36.674,800
09:56:36.775,813
09:56:36.874,771
09:56:36.976,816
09:56:37.074,803
09:56:37.175,809
09:56:37.274,826
09:56:37.382,787
09:56:37.469,795
09:56:37.576,826
09:56:37.677,823
09:56:37.776,800
09:56:37.874,801
09:56:37.974,785
09:56:38.074,784
09:56:38.182,854
09:56:38.274,895
09:56:38.377,902
09:56:38.474,889
09:56:38.577,797
09:56:38.677,883
09:56:38.773,861
09:56:38.875,937
09:56:38.974,893
09:56:39.074,880
09:56:39.171,881
09:56:39.272,937
09:56:39.376,971
09:56:39.474,961
09:56:39.577,912
09:56:39.681,919
09:56:39.774,954
09:56:39.876,981
09:56:39.975,991
09:56:40.084,886
09:56:40.176,934
09:56:40.275,878
09:56:40.376,923
09:56:40.476,905
09:56:40.577,912
09:56:40.677,899
09:56:40.777,923
09:56:40.882,912
09:56:40.978,903
09:56:41.074,875
09:56:41.174,891
09:56:41.275,875
09:56:41.374,933
09:56:41.479,950
09:56:41.579,944
09:56:41.673,880
09:56:41.774,875
09:56:41.874,961
09:56:41.976,918
09:56:42.073,934
09:56:42.177,933
09:56:42.274,942
09:56:42.378,939
09:56:42.477,914
09:56:42.571,855
09:56:42.677,821
09:56:42.776,885
09:56:42.877,921
09:56:42.973,838
09:56:43.079,863
09:56:43.172,906
09:56:43.274,945
